imdbid,title,year
tt0285823,Once Upon a Time in Mexico,2003.0
tt0120879,Velvet Goldmine,1998.0
tt0110907,Prêt-à-Porter,1994.0
tt0120907,eXistenZ,1999.0
tt0858479,Smart People,2008.0
tt0274558,The Hours,2002.0
tt0115632,Basquiat,1996.0
tt1045670,Happy-Go-Lucky,2008.0
tt0105236,Reservoir Dogs,1992.0
tt0175142,Scary Movie,2000.0
tt0340377,The Station Agent,2003.0
tt0120577,54,1998.0
tt0111512,Jui kuen II,1994.0
tt0113158,Georgia,1995.0
tt0306047,Scary Movie 3,2003.0
tt0104567,Johnny Suede,1991.0
tt0307987,Bad Santa,2003.0
tt0240890,Serendipity,2001.0
tt0114194,The Prophecy,1995.0
tt0120679,Frida,2002.0
tt0105488,Strictly Ballroom,1992.0
tt0308644,Finding Neverland,2004.0
tt0301199,Dirty Pretty Things,2002.0
tt0247425,In the Bedroom,2001.0
tt0113326,Rumble in the Bronx,1995.0
tt0117283,The Pallbearer,1996.0
tt0077594,Game of Death,1978.0
tt0299977,Hero,2002.0
tt0213847,Malena,2000.0
tt0104558,Ging chaat goo si III: Chiu kup ging chaat,1992.0
tt0355295,The Brothers Grimm,2005.0
tt0117571,Scream,1996.0
tt0211915,Amélie,2001.0
tt0118842,Chasing Amy,1997.0
tt0115639,Beautiful Girls,1996.0
tt0436697,The Queen,2006.0
tt0338096,Dirty Dancing: Havana Nights,2004.0
tt0363226,Zatoichi: The Blind Swordsman,2003.0
tt0108148,Iron Monkey,1993.0
tt0270288,Confessions of a Dangerous Mind,2002.0
tt0160862,She's All That,1999.0
tt0134119,The Talented Mr. Ripley,1999.0
tt0264150,View from the Top,2003.0
tt0384806,The Amityville Horror,2005.0
tt0286112,Shaolin Soccer,2001.0
tt0107822,The Piano,1993.0
tt0120321,Smoke Signals,1998.0
tt0192071,Get Over It,2001.0
tt0302674,Gerry,2002.0
tt0250323,The Deep End,2001.0
tt0184858,Reindeer Games,2000.0
tt0300051,Jersey Girl,2004.0
tt0144715,Holy Smoke,1999.0
tt0377107,Proof,2005.0
tt0110588,Mrs. Parker and the Vicious Circle,1994.0
tt0119324,The House of Yes,1997.0
tt0186894,Bounce,2000.0
tt0110598,Muriel's Wedding,1994.0
tt0097937,My Left Foot,1989.0
tt0035423,Kate & Leopold,2001.0
tt0190590,"O Brother, Where Art Thou?",2000.0
tt0162360,"Happy, Texas",1999.0
tt0120148,Sliding Doors,1998.0
tt0117666,Sling Blade,1996.0
tt0780511,Everybody's Fine,2009.0
tt0114478,Smoke,1995.0
tt0115906,Citizen Ruth,1996.0
tt0494222,Eagle vs Shark,2007.0
tt0258068,The Quiet American,2002.0
tt0238112,Captain Corelli's Mandolin,2001.0
tt0278500,The Importance of Being Earnest,2002.0
tt0134084,Scream 3,2000.0
tt0116242,Everyone Says I Love You,1996.0
tt0427969,Hollywoodland,2006.0
tt0350261,An Unfinished Life,2005.0
tt0357470,The Battle of Shaker Heights,2003.0
tt0103994,Como agua para chocolate,1992.0
tt0489327,Venus,2006.0
tt0448075,The Night Listener,2006.0
tt0118949,Into Thin Air: Death on Everest,1997.0
tt0110877,Il Postino,1994.0
tt0114805,Unzipped,1995.0
tt0242527,The Hole,2001.0
tt0190138,The Whole Nine Yards,2000.0
tt0147004,Little Voice,1998.0
tt0240510,The Four Feathers,2002.0
tt0120820,Senseless,1998.0
tt0102749,A Rage in Harlem,1991.0
tt0107426,Little Buddha,1993.0
tt0186975,Down to You,2000.0
tt0338135,The Barbarian Invasions,2003.0
tt0434124,Kinky Boots,2005.0
tt0372824,The Chorus,2004.0
tt0287717,Spy Kids 2: Island of Lost Dreams,2002.0
tt0117951,Trainspotting,1996.0
tt0217505,Gangs of New York,2002.0
tt1225822,Extract,2009.0
tt0889573,The Switch,2010.0
tt0159365,Cold Mountain,2003.0
tt0227538,Spy Kids,2001.0
tt0299658,Chicago,2002.0
tt0117802,Swingers,1996.0
tt0119217,Good Will Hunting,1997.0
tt0358135,Shall We Dance,2004.0
tt0110912,Pulp Fiction,1994.0
tt0401792,Sin City,2005.0
tt0378194,Kill Bill: Vol. 2,2004.0
tt0266697,Kill Bill: Vol. 1,2003.0
tt1091722,Adventureland,2009.0
tt0452623,Gone Baby Gone,2007.0
tt0477348,No Country for Old Men,2007.0
tt0119396,Jackie Brown,1997.0
tt0203536,A Good Night to Die,2003.0
tt1334536,House of Bones,2010.0
tt1570728,"Crazy, Stupid, Love.",2011.0
tt1226753,The Debt,2010.0
tt0286947,Scorched,2003.0
tt1557769,Homewrecker,2010.0
tt1265621,Quantum Apocalypse,2010.0
tt0377808,Dragon Storm,2004.0
tt1133995,The Way of War,2009.0
tt0815230,Redrum,2007.0
tt1406157,Hai kikku gâru!,2009.0
tt0118652,Horror in the Attic,2001.0
tt1499658,Horrible Bosses,2011.0
tt1622979,Final Destination 5,2011.0
tt0420740,A Little Trip to Heaven,2005.0
tt0445946,The Contract,2006.0
tt0808265,The Ferryman,2007.0
tt0305556,Evil Alien Conquerors,2003.0
tt0858411,2001 Maniacs: Field of Screams,2010.0
tt0309452,The Circuit,2002.0
tt0363095,Freeze Frame,2004.0
tt0233657,Epoch,2001.0
tt0374286,Epoch: Evolution,2003.0
tt0437072,Animal,2005.0
tt1633356,Shark Night 3D,2011.0
tt1563738,One Day,2011.0
tt0493129,A Get2Gether,2005.0
tt1630564,Sacrifice,2011.0
tt1266121,Wolvesbayne,2009.0
tt0457319,Dead Heist,2007.0
tt0230512,Mayor of the Sunset Strip,2003.0
tt0380201,Back in the Day,2005.0
tt0492912,Subject Two,2006.0
tt1294136,As Good as Dead,2010.0
tt0138097,Shakespeare in Love,1998.0
tt0138524,Intolerable Cruelty,2003.0
tt0113074,Fist of the North Star,1995.0
tt1172060,It's Alive,2009.0
tt1161449,The Sanctuary,2009.0
tt1087524,Once Fallen,2010.0
tt0770778,King of the Avenue,2010.0
tt0119208,Godmoney,1999.0
tt1290400,Double Identity,2009.0
tt0476964,The Brave One,2007.0
tt0762073,Bakjwi,2009.0
tt0760188,When Nietzsche Wept,2007.0
tt0386751,The River King,2005.0
tt0455584,The Kovak Box,2006.0
tt0149171,Strays,1997.0
tt0425395,Relative Strangers,2006.0
tt0358569,Live Forever,2003.0
tt0276276,Lawless Heart,2001.0
tt0454879,Journey to the End of the Night,2006.0
tt0417751,Her Minor Thing,2005.0
tt0412798,Half Light,2006.0
tt0339091,Gang of Roses,2003.0
tt0470761,First Born,2007.0
tt0280605,Dirty Deeds,2002.0
tt0914364,Deadwater,2008.0
tt0285487,Crazy as Hell,2002.0
tt0482088,Priceless,2006.0
tt0832266,"Definitely, Maybe",2008.0
tt0069704,American Graffiti,1973.0
tt0125664,Man on the Moon,1999.0
tt1210801,Command Performance,2009.0
tt1583420,Larry Crowne,2011.0
tt0955308,Robin Hood,2010.0
tt0368688,Direct Action,2004.0
tt0318462,The Motorcycle Diaries,2004.0
tt0310924,Crime Spree,2003.0
tt0469062,Danika,2006.0
tt0327643,Dirty Love,2005.0
tt0167116,Desert Saints,2002.0
tt0174856,The Hurricane,1999.0
tt0889583,Brüno,2009.0
tt0101393,Backdraft,1991.0
tt1027747,Stiletto,2008.0
tt0455362,The Breed,2006.0
tt0317198,Bridget Jones: The Edge of Reason,2004.0
tt1198153,Kirot,2009.0
tt1584733,Suicide Girls Must Die!,2010.0
tt0425112,Hot Fuzz,2007.0
tt0116483,Happy Gilmore,1996.0
tt0243155,Bridget Jones's Diary,2001.0
tt1423593,The Imperialists Are Still Alive!,2010.0
tt0141926,U-571,2000.0
tt0078504,The Wiz,1978.0
tt0307507,The Stickup,2002.0
tt0119395,The Jackal,1997.0
tt0089755,Out of Africa,1985.0
tt0089469,Legend,1985.0
tt0112508,Billy Madison,1995.0
tt0097216,Do the Right Thing,1989.0
tt0127536,Elizabeth,1998.0
tt0160184,D-Tox,2002.0
tt0790618,The Beautiful Ordinary,2007.0
tt0112431,Babe,1995.0
tt0343135,Along Came Polly,2004.0
tt0114898,Waterworld,1995.0
tt0259567,Perfect Opposites,2004.0
tt0300532,Blue Crush,2002.0
tt0163651,American Pie,1999.0
tt0125439,Notting Hill,1999.0
tt0391198,The Grudge,2004.0
tt1645080,The Art of Getting By,2011.0
tt0463985,The Fast and the Furious: Tokyo Drift,2006.0
tt0414387,Pride & Prejudice,2005.0
tt0085959,The Meaning of Life,1983.0
tt0132347,Mystery Men,1999.0
tt1019452,A Serious Man,2009.0
tt0454848,Inside Man,2006.0
tt0106308,Army of Darkness,1992.0
tt1013753,Milk,2008.0
tt0120616,The Mummy,1999.0
tt0209163,The Mummy Returns,2001.0
tt0076723,Slap Shot,1977.0
tt0096320,Twins,1988.0
tt0315733,21 Grams,2003.0
tt0077975,National Lampoon's Animal House,1978.0
tt0120693,Half Baked,1998.0
tt0137363,Arlington Road,1999.0
tt0467200,The Other Boleyn Girl,2008.0
tt0087182,Dune,1984.0
tt0100814,Tremors,1990.0
tt1452628,Vanishing on 7th Street,2010.0
tt1421051,Somewhere,2010.0
tt0021814,Dracula,1931.0
tt0762107,I Now Pronounce You Chuck & Larry,2007.0
tt0414055,Elizabeth: The Golden Age,2007.0
tt0232500,The Fast and the Furious,2001.0
tt0170016,How the Grinch Stole Christmas,2000.0
tt0115624,Barb Wire,1996.0
tt0314331,Love Actually,2003.0
tt0859163,The Mummy: Tomb of the Dragon Emperor,2008.0
tt0181865,Traffic,2000.0
tt1357005,The Booby Trap,2009.0
tt0098554,Uncle Buck,1989.0
tt0477080,Unstoppable,2010.0
tt0388795,Brokeback Mountain,2005.0
tt0268978,A Beautiful Mind,2001.0
tt0089155,Fletch,1985.0
tt0070735,The Sting,1973.0
tt1232824,Into Temptation,2009.0
tt0099365,Darkman,1990.0
tt0277296,The Scorpion King,2002.0
tt0120780,Out of Sight,1998.0
tt0088847,The Breakfast Club,1985.0
tt0338526,Van Helsing,2004.0
tt0083929,Fast Times at Ridgemont High,1982.0
tt0452594,The Break-Up,2006.0
tt0106677,Dazed and Confused,1993.0
tt1201167,Funny People,2009.0
tt1152836,Public Enemies,2009.0
tt0463034,"You, Me and Dupree",2006.0
tt0087597,The Last Starfighter,1984.0
tt0475394,Smokin' Aces,2006.0
tt1082601,Fighting,2009.0
tt0384793,Accepted,2006.0
tt0290002,Meet the Fockers,2004.0
tt0056923,Charade,1963.0
tt0405422,The 40 Year-Old Virgin,2005.0
tt0118715,The Big Lebowski,1998.0
tt0082010,An American Werewolf in London,1981.0
tt1127896,Taking Woodstock,2009.0
tt0871426,Baby Mama,2008.0
tt0105323,Scent of a Woman,1992.0
tt0086250,Scarface,1983.0
tt0091225,Howard: A New Breed of Hero,1986.0
tt0095489,The Land Before Time,1988.0
tt0046876,Creature from the Black Lagoon (1954),1954.0
tt0076729,Smokey and the Bandit,1977.0
tt0870111,Frost/Nixon,2008.0
tt0478311,Knocked Up,2007.0
tt1532503,Beginners,2010.0
tt0412019,Broken Flowers,2005.0
tt0253474,The Pianist,2002.0
tt0340855,Monster,2003.0
tt1226229,Get Him to the Greek,2010.0
tt0097351,Field of Dreams,1989.0
tt0100301,Opportunity Knocks,1990.0
tt0800039,Forgetting Sarah Marshall,2008.0
tt0195685,Erin Brockovich,2000.0
tt0113749,Mallrats,1995.0
tt0338013,Eternal Sunshine of the Spotless Mind,2004.0
tt0360717,King Kong,2005.0
tt0365748,Shaun Of The Dead,2004.0
tt0096969,Born on the Fourth of July,1989.0
tt0212338,Meet the Parents,2000.0
tt0457400,Land of the Lost,2009.0
tt1078940,Couples Retreat,2009.0
tt1135487,Duplicity,2009.0
tt0372183,The Bourne Supremacy,2004.0
tt0385267,In Good Company,2004.0
tt0119528,Liar Liar,1997.0
tt0440963,The Bourne Ultimatum,2007.0
tt0258463,The Bourne Identity,2002.0
tt0119174,The Game,1997.0
tt0112641,Casino,1995.0
tt0329575,Seabiscuit,2003.0
tt0315327,Bruce Almighty,2003.0
tt0096734,The 'Burbs,1989.0
tt0087065,Cloak & Dagger,1984.0
tt0192614,The Skulls,2000.0
tt0087995,Repo Man,1984.0
tt0098067,Parenthood,1989.0
tt0493464,Wanted,2008.0
tt0350258,Ray,2004.0
tt0097366,Fletch Lives,1989.0
tt0120735,"Lock, Stock and Two Smoking Barrels",1998.0
tt0430922,Role Models,2008.0
tt0118689,Bean,1997.0
tt1486190,Tamara Drewe,2010.0
tt0132477,October Sky,1999.0
tt0284837,Ali G Indahouse,2002.0
tt0103850,Bob Roberts,1992.0
tt0252866,American Pie 2,2001.0
tt0993842,Hanna,2011.0
tt1034389,The Eagle,2011.0
tt0947810,Green Zone,2010.0
tt1234654,Greenberg,2010.0
tt1216492,Leap Year,2010.0
tt0899106,Love Happens,2009.0
tt0054215,Psycho,1960.0
tt0107290,Jurassic Park,1993.0
tt0083866,E.T. the Extra-Terrestrial,1982.0
tt0073195,Jaws,1975.0
tt0052357,Vertigo,1958.0
tt0131857,BASEketball,1998.0
tt0131325,Bowfinger,1999.0
tt0078723,1941,1979.0
tt0091541,The Money Pit,1986.0
tt0113360,The Hunted,1995.0
tt0099141,Bird on a Wire,1990.0
tt0056592,To Kill a Mockingbird,1962.0
tt0104231,Far and Away,1992.0
tt0099329,Cry-Baby,1990.0
tt0327597,Coraline,2009.0
tt0023969,Duck Soup,1933.0
tt0322589,Honey,2003.0
tt0088763,Back to the Future,1985.0
tt0218967,The Family Man,2000.0
tt0101921,Fried Green Tomatoes at the Whistle Stop Cafe,1991.0
tt0166924,Mulholland Drive,2001.0
tt1596346,Soul Surfer,2011.0
tt0382856,Monster Island,2004.0
tt0382810,Little Fish,2005.0
tt1020773,Certified Copy,2010.0
tt0273453,Bark!,2002.0
tt1486185,Red Riding Hood,2011.0
tt1194263,Get Low,2009.0
tt0119738,My Best Friend's Wedding,1997.0
tt1255953,Incendies,2010.0
tt1423894,Barney's Version,2010.0
tt1149361,Micmacs à tire-larigot,2009.0
tt0762125,Planet 51,2009.0
tt0388182,King of California,2007.0
tt0323939,Shade,2003.0
tt1020543,Infestation,2009.0
tt1501652,Dead Awake,2010.0
tt0284929,Bundy,2002.0
tt0242508,Harvard Man,2001.0
tt0413466,Wassup Rockers,2005.0
tt0070047,The Exorcist,1973.0
tt1242618,Deadline,2009.0
tt0405163,The Moguls,2005.0
tt0338075,Grand Theft Parsons,2003.0
tt0446029,Scott Pilgrim vs. the World,2010.0
tt0102175,Jungle Fever,1991.0
tt1013752,Fast & Furious,2009.0
tt0337721,The Snow Walker,2003.0
tt0100107,Maniac Cop 2,1990.0
tt0104808,Maniac Cop 3: Badge of Silence,1992.0
tt0378407,My Date with Drew,2004.0
tt0906665,Sukiyaki Western Django,2007.0
tt0210070,Ginger Snaps,2000.0
tt1095217,Bad Lieutenant,2009.0
tt0118632,The Apostle,1997.0
tt1294688,Last Night,2010.0
tt1664894,Cave of Forgotten Dreams,2010.0
tt1341188,How Do You Know,2010.0
tt1126591,Burlesque,2010.0
tt0913354,Armoured,2009.0
tt0324133,Swimming Pool,2003.0
tt1229822,Jane Eyre,2011.0
tt0328828,American Pie: The Wedding,2003.0
tt0872230,My Soul to Take,2010.0
tt0887883,Burn After Reading,2008.0
tt0114746,Twelve Monkeys,1995.0
tt0095253,The Great Outdoors,1988.0
tt0842926,The Kids Are All Right,2010.0
tt0108052,Schindler's List,1993.0
tt0106770,Dragon: The Bruce Lee Story,1993.0
tt0413099,Evan Almighty,2007.0
tt0101540,Cape Fear,1991.0
tt0026138,Bride of Frankenstein,1935.0
tt0074281,Car Wash,1976.0
tt0115783,Bulletproof,1996.0
tt0129290,Patch Adams,1998.0
tt0117218,The Nutty Professor,1996.0
tt0824747,Changeling,2008.0
tt0119643,Meet Joe Black,1998.0
tt0120669,Fear and Loathing in Las Vegas,1998.0
tt0110950,Reality Bites,1994.0
tt0021884,Frankenstein,1931.0
tt0095631,Midnight Run,1988.0
tt0120601,Being John Malkovich,1999.0
tt0034240,Sullivan's Travels,1941.0
tt0118928,Dante's Peak,1997.0
tt0082200,Continental Divide,1981.0
tt0094138,Three O'Clock High,1987.0
tt0473464,Cherry Crush,2007.0
tt0036775,Double Indemnity,1944.0
tt0276751,About a Boy,2002.0
tt0363547,Dawn of the Dead,2004.0
tt0322259,2 Fast 2 Furious,2003.0
tt0230169,Ed Gein,2000.0
tt0081505,The Shining,1980.0
tt0978764,Sucker Punch,2011.0
tt1182350,You Will Meet a Tall Dark Stranger,2010.0
tt1265990,The Roommate,2011.0
tt1646111,Le secret de Chanda,2010.0
tt1588337,Des hommes et des dieux,2010.0
tt1243957,The Tourist,2010.0
tt0298203,8 Mile,2002.0
tt1220634,Resident Evil: Afterlife,2010.0
tt0249462,Billy Elliot,2000.0
tt0971209,A Perfect Getaway,2009.0
tt0491152,Something Borrowed,2011.0
tt0421238,The Proposition,2005.0
tt1219289,Limitless,2011.0
tt1174732,An Education,2009.0
tt0989757,Dear John,2010.0
tt0450405,Cirque du Freak: The Vampire's Assistant,2009.0
tt0089560,Mask,1985.0
tt0079367,The Jerk,1979.0
tt0204946,Bring It On,2000.0
tt1545098,Kenny Chesney: Summer in 3D,2010.0
tt1313092,Animal Kingdom,2010.0
tt1431181,Another Year,2010.0
tt0775489,The Illusionist,2010.0
tt1371155,Made in Dagenham,2010.0
tt0804497,It's Kind of a Funny Story,2010.0
tt1645089,Inside Job,2010.0
tt0110074,The Hudsucker Proxy,1994.0
tt0117128,Mystery Science Theater 3000: The Movie,1996.0
tt1584016,Catfish,2010.0
tt1440728,The American,2010.0
tt1135084,Takers,2010.0
tt1415283,Nanny McPhee and the Big Bang,2010.0
tt1438254,The Death and Life of Charlie St. Cloud,2010.0
tt0020629,All Quiet on the Western Front,1930.0
tt0265298,Big Fat Liar,2002.0
tt1121977,Mother and Child,2009.0
tt1053424,Repo Men,2010.0
tt1226273,Edge of Darkness,2010.0
tt0369735,Monster-in-Law,2005.0
tt0103919,Candyman,1992.0
tt0335266,Lost in Translation,2003.0
tt0068699,High Plains Drifter,1973.0
tt0492492,Sleeping Dogs,2006.0
tt1112782,Thick as Thieves,2009.0
tt1151359,Leaves of Grass,2009.0
tt0884224,"War, Inc.",2008.0
tt0104377,Guncrazy,1992.0
tt0362590,Employee of the Month,2004.0
tt1186367,Ninja Assassin,2009.0
tt0339727,Stateside,2004.0
tt0460732,Caffeine,2006.0
tt0448564,Irresistible,2006.0
tt0800241,Transsiberian,2008.0
tt0362506,Chrystal,2004.0
tt0105435,Sneakers,1992.0
tt0087262,Firestarter,1984.0
tt0088128,Sixteen Candles,1984.0
tt0104070,Death Becomes Her,1992.0
tt0088846,Brazil,1985.0
tt0084707,Sophie's Choice,1982.0
tt0128853,You've Got Mail,1998.0
tt0396269,Wedding Crashers,2005.0
tt1130080,The Informant!,2009.0
tt0167260,The Lord of the Rings: The Return of the King,2003.0
tt0923671,El día de los muertos,2007.0
tt0280609,Dog Soldiers,2002.0
tt0280438,Ash Wednesday,2002.0
tt0802948,An American Crime,2007.0
tt0488085,Big Nothing,2006.0
tt0349889,Unstoppable,2004.0
tt1187064,Triangle,2009.0
tt0071230,Blazing Saddles,1974.0
tt0263101,Bangkok Dangerous,2000.0
tt0473488,A Guide to Recognizing Your Saints,2006.0
tt0084787,The Thing,1982.0
tt1212419,Hereafter,2010.0
tt0285728,Dahmer,2002.0
tt0320244,Party Monster,2003.0
tt0780608,Smiley Face,2007.0
tt1680059,Born to Be Wild,2011.0
tt0929618,"Erica, Kieran and Lexi",2010.0
tt1231287,Labor Pains,2009.0
tt0363143,Trauma,2004.0
tt1334512,Arthur,2011.0
tt0083658,Blade Runner,1982.0
tt0328031,King of the Ants,2003.0
tt1233219,"My Son, My Son, What Have Ye Done",2009.0
tt0480687,Hall Pass,2011.0
tt1401152,Unknown,2011.0
tt1127180,Drag Me to Hell,2009.0
tt0056869,The Birds,1963.0
tt0765443,Eastern Promises,2007.0
tt0206634,Children of Men,2006.0
tt1161864,The Rite,2011.0
tt0472062,Charlie Wilson's War,2007.0
tt0023027,Horse Feathers,1932.0
tt0040068,Bud Abbott Lou Costello Meet Frankenstein,1948.0
tt0101615,Cool as Ice,1991.0
tt0020640,Animal Crackers,1930.0
tt0119567,The Lost World: Jurassic Park,1997.0
tt1231583,Due Date,2010.0
tt0386117,Where the Wild Things Are,2009.0
tt1058017,The Invention of Lying,2009.0
tt0033804,The Lady Eve,1941.0
tt0120188,Three Kings,1999.0
tt0840361,The Town,2010.0
tt0979434,Lottery Ticket,2010.0
tt0817177,Flipped,2010.0
tt1287468,Cats & Dogs: The Revenge of Kitty Galore,2010.0
tt1375666,Inception,2010.0
tt1075747,Jonah Hex,2010.0
tt1017460,Splice,2009.0
tt1261945,Sex and the City 2,2010.0
tt0480255,The Losers,2010.0
tt1385867,Cop Out,2010.0
tt1057500,Invictus,2009.0
tt0878804,The Blind Side,2009.0
tt0362478,The Box,2009.0
tt0093148,Bigfoot and the Hendersons,1987.0
tt0390022,Friday Night Lights,2004.0
tt0080455,The Blues Brothers,1980.0
tt0091244,I Love You,1986.0
tt0352248,Cinderella Man,2005.0
tt0372784,Batman Begins,2005.0
tt0045152,Singin' in the Rain,1952.0
tt0324216,The Texas Chainsaw Massacre,2003.0
tt0266915,Rush Hour 2,2001.0
tt0425061,Get Smart,2008.0
tt0332452,Troy,2004.0
tt0758794,We Are Marshall,2006.0
tt0427327,Hairspray,2007.0
tt0086200,Risky Business,1983.0
tt0070034,Enter The Dragon,1973.0
tt0335438,Starsky & Hutch,2004.0
tt0468569,The Dark Knight,2008.0
tt0209958,The Cell,2000.0
tt0428803,March of the Penguins,2005.0
tt0455612,Madea's Family Reunion,2006.0
tt0825232,The Bucket List,2007.0
tt0496806,Ocean's Thirteen,2007.0
tt0120611,Blade,1998.0
tt0338751,The Aviator,2004.0
tt1000774,Sex and the City,2008.0
tt0450259,Blood Diamond,2006.0
tt0332280,The Notebook,2004.0
tt0097958,National Lampoon's Winter Holiday,1989.0
tt0032138,The Wizard of Oz,1939.0
tt0116529,Hide and Seek,1996.0
tt0117998,Twister,1996.0
tt0313737,Two Weeks Notice,2002.0
tt0139654,Training Day,2001.0
tt0338348,The Polar Express,2004.0
tt0240772,Ocean's Eleven,2001.0
tt0212346,Miss Congeniality,2000.0
tt0373889,Harry Potter and the Order of the Phoenix,2007.0
tt0110148,Interview with the Vampire: The Vampire Chronicles,1994.0
tt0349903,Ocean's Twelve,2004.0
tt0120888,The Wedding Singer,1998.0
tt0110475,The Mask,1994.0
tt0120812,Rush Hour,1998.0
tt0330373,Harry Potter and the Goblet of Fire,2005.0
tt0087363,Gremlins,1984.0
tt0407887,The Departed,2006.0
tt0145660,Austin Powers: The Spy Who Shagged Me,1999.0
tt0118655,Austin Powers: International Man of Mystery,1997.0
tt0486583,Fred Claus,2007.0
tt0122933,Analyze This,1999.0
tt0416449,300,2006.0
tt0088939,The Color Purple,1985.0
tt0367594,Charlie and the Chocolate Factory,2005.0
tt0295178,Austin Powers in Goldmember,2002.0
tt0096895,Batman,1989.0
tt0319343,Elf,2003.0
tt0089218,The Goonies,1985.0
tt0109686,Dumb and Dumber,1994.0
tt0034583,Casablanca,1942.0
tt0133093,The Matrix,1999.0
tt0304141,Harry Potter and the Prisoner of Azkaban,2004.0
tt0348150,Superman Returns,2006.0
tt0107050,Grumpy Old Men,1993.0
tt0031381,Gone with the Wind,1939.0
tt0102798,Robin Hood: Prince of Thieves,1991.0
tt0120689,The Green Mile,1999.0
tt0325710,The Last Samurai,2003.0
tt0234215,The Matrix Reloaded,2003.0
tt0167261,The Lord of the Rings: The Two Towers,2002.0
tt0295297,Harry Potter and the Chamber of Secrets,2002.0
tt0241527,Harry Potter and the Philosopher's Stone,2001.0
tt0122151,Lethal Weapon 4,1998.0
tt0405159,Million Dollar Baby,2004.0
tt0104714,Lethal Weapon 3,1992.0
tt0177971,The Perfect Storm,2000.0
tt0114369,Seven,1995.0
tt0293564,Rush Hour 3,2007.0
tt0242653,The Matrix Revolutions,2003.0
tt6836772,Operation Dunkirk,2017.0
tt1521787,Haunting of Winchester House,2009.0
tt1876517,Tu xia chuan qi,2011.0
tt2386490,How to Train Your Dragon: The Hidden World,2019.0
tt2381317,Super Cyclone,2012.0
tt7131870,Wolf Warrior 2,2017.0
tt2611408,"Us, Naked: Trixie & Monkey",2014.0
tt1610528,Airline Disaster,2010.0
tt1757944,Princess and the Pony,2011.0
tt1107365,Open Season 2,2008.0
tt1636629,Sinbad: The Persian Prince,2010.0
tt7204400,Geo-Disaster,2017.0
tt3417334,Airplane vs. Volcano,2014.0
tt7475886,Invoking 4,2017.0
tt0264734,Joseph: King of Dreams,2000.0
tt1912996,Barely Legal,2011.0
tt1911533,Anneliese: The Exorcist Tapes,2011.0
tt1473801,Sex Pot,2009.0
tt1615480,Cellmates,2011.0
tt1912981,A Haunting in Salem,2011.0
tt0096118,Nightmare Vacation 2,1988.0
tt1823051,200 M.P.H.,2011.0
tt2062996,Something from Nothing: The Art of Rap,2012.0
tt5218234,Linie 41,2015.0
tt1576379,Cuentos de la selva,2010.0
tt6874406,Alien Convergence,2017.0
tt0842000,A Cat's Tale,2008.0
tt3410834,Allegiant,2016.0
tt0385307,Miss Congeniality 2: Armed & Fabulous,2005.0
tt4172430,13 Hours,2016.0
tt1482459,The Lorax,2012.0
tt3250590,Equal Means Equal,2016.0
tt0228333,Ghosts of Mars,2001.0
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,2016.0
tt2538778,Diamond Cartel,2015.0
tt3911554,Mad Tiger,2015.0
tt0096486,Young Einstein,1988.0
tt2403021,The Green Inferno,2013.0
tt0191636,La veuve de Saint-Pierre,2000.0
tt3503840,Mercenary: Absolution,2015.0
tt2113075,The Inevitable Defeat of Mister & Pete,2013.0
tt1353997,Dragonquest,2009.0
tt1999141,Dragon Crusaders,2011.0
tt3677466,Age of Tomorrow,2014.0
tt0073260,The Land That Time Forgot,1974.0
tt2175927,American Warships,2012.0
tt1219671,Allan Quatermain and the Temple of Skulls,2008.0
tt1056026,"30,000 Leagues Under the Sea",2007.0
tt1136683,100 Million BC,2008.0
tt1075746,I Am Omega,2007.0
tt1531911,Princess of Mars,2009.0
tt2756412,AE: Apocalypse Earth,2013.0
tt2081255,Grimm's Snow White,2012.0
tt1183733,War of the Worlds 2: The Next Wave,2008.0
tt1846444,2012: Ice Age,2011.0
tt1325753,Hulk Vs.,2009.0
tt1694508,Moby Dick,2010.0
tt0942903,Stargate: The Ark of Truth,2008.0
tt0929629,Stargate: Continuum,2008.0
tt0115985,Crossworlds,1996.0
tt1479847,2012: Supernova,2009.0
tt1294699,Merlin and the War of the Dragons,2008.0
tt2456594,Lord of the Elves,2012.0
tt1758570,Battle of Los Angeles,2011.0
tt1261046,Death Racers,2008.0
tt2130142,Nazis at the Center of the Earth,2012.0
tt2740710,Atlantic Rim,2013.0
tt4296026,Avengers Grimm,2015.0
tt4685096,3-Headed Shark Attack,2015.0
tt2043757,2-Headed Shark Attack,2012.0
tt0085750,Jaws 3-D,1983.0
tt1094162,AVH: Alien vs. Hunter,2007.0
tt1586261,Paranormal Entity,2009.0
tt1640571,Titanic II,2010.0
tt0974959,Beta House,2007.0
tt1653690,Ong-bak 3,2010.0
tt0843873,Snakes on a Train,2006.0
tt0072067,The Violator,1974.0
tt1376460,Transmorphers: Fall of Man,2009.0
tt0960835,Transmorphers,2007.0
tt1270792,Sunday School Musical,2008.0
tt3063516,Bad Grandpa,2013.0
tt0110989,Ri¢hie Ri¢h,1994.0
tt0758752,Love & Other Drugs,2010.0
tt1879032,Rapture-Palooza,2013.0
tt0995740,No Smoking,2007.0
tt0081609,Tegeran-43,1981.0
tt5093452,Shots Fired,
tt0055706,Tell It to Groucho,
tt3305316,A Second Chance,2014.0
tt0498353,Hostel: Part II,2007.0
